13:26:33.775678, 0.00, 0.00, 0.00
13:26:34.292251, 0.00, 0.00, 0.00
13:26:34.559521, 0.00, 0.00, 0.00
13:26:34.847320, 0.00, 0.00, 0.00
13:26:35.134363, 0.00, 0.00, 0.00
13:26:35.417985, 0.00, 0.00, 0.00
13:26:35.701986, 0.00, 0.00, 0.00
13:26:35.991074, 0.00, 0.00, 0.00
13:26:36.280580, 0.00, 0.00, 0.00
13:26:36.564226, 0.00, 0.00, 0.00
13:26:36.855058, 0.00, 0.00, 0.00
13:26:37.148197, 0.00, 0.00, 0.00
13:26:37.443127, 0.00, 0.00, 0.00
13:26:40.714917, 0, 0, 0
13:26:40.973529, 5.00, 3.85, 0.00
13:26:41.280402, 5.00, 4.30, 0.00
13:26:41.578804, 5.00, 4.75, 0.00
13:26:41.916670, 5.00, 5.20, 0.00
13:26:42.226965, 5.00, 5.65, 0.00
13:26:42.531073, 5.00, 6.10, 0.00
13:26:42.848507, 5.00, 6.55, 0.00
13:26:43.166316, 5.00, 7.15, 0.00
13:26:43.482360, 5.00, 7.60, 0.00
13:26:43.790597, 5.00, 3.08, 31.45
13:26:44.104627, 5.00, 0.67, 30.14
13:26:44.410824, 5.00, 0.00, 20.95
13:26:44.719739, 5.00, 1.82, 0.00
13:26:45.026936, 5.00, 2.27, 0.00
13:26:45.335832, 5.00, 2.72, 0.00
13:26:45.645064, 5.00, 3.17, 0.00
13:26:45.957370, 5.00, 3.62, 0.00
13:26:46.268011, 5.00, 4.07, 0.00
13:26:46.578593, 5.00, 4.67, 0.00
13:26:46.890965, 5.00, 5.12, 0.00
13:26:47.248677, 5.00, 5.57, 0.00
13:26:47.563399, 5.00, 6.02, 0.00
13:26:47.873658, 5.00, 6.47, 0.00
13:26:48.192189, 5.00, 7.07, 0.00
13:26:48.500999, 5.00, 7.52, 0.00
13:26:48.814710, 5.00, 4.13, 29.45
13:26:49.139651, 5.00, 1.97, 26.55
13:26:49.452674, 5.00, 3.18, 0.00
13:26:49.765284, 5.00, 3.63, 0.00
13:26:50.077971, 5.00, 4.08, 0.00
13:26:50.388579, 5.00, 4.53, 0.00
13:26:50.701625, 5.00, 4.98, 0.00
13:26:51.023148, 5.00, 5.58, 0.00
13:26:54.325312, 0, 0, 0
13:26:54.620453, 5.00, 2.15, 0.00
13:26:54.944723, 5.00, 2.60, 0.00
13:26:55.274128, 5.00, 3.20, 0.00
13:26:55.639347, 5.00, 3.65, 0.00
13:26:55.965322, 5.00, 4.25, 0.00
13:26:56.330695, 5.00, 4.70, 0.00
13:26:56.699491, 5.00, 5.30, 0.00
13:26:57.077738, 5.00, 5.90, 0.00
13:26:57.401654, 5.00, 6.35, 0.00
13:26:57.718078, 5.00, 6.80, 0.00
13:26:58.039968, 5.00, 7.25, 0.00
13:26:58.371354, 5.00, 7.70, 21.07
13:26:58.697409, 5.00, 2.80, 29.42
13:26:59.027423, 5.00, 1.38, 21.95
13:26:59.352380, 5.00, 3.09, 0.00
13:26:59.674601, 5.00, 3.54, 0.00
13:26:59.972290, 5.00, 3.99, 0.00
13:27:00.298220, 5.00, 4.59, 0.00
13:27:00.633408, 5.00, 5.04, 0.00
13:27:00.957318, 5.00, 5.49, 0.00
13:27:01.333891, 5.00, 6.09, 0.00
13:27:01.663194, 5.00, 6.54, 0.00
13:27:01.994625, 5.00, 7.14, 0.00
13:27:02.314160, 5.00, 4.28, 24.55
