13:28:02.326145, 0.00, 0.00, 0.00
13:28:02.743371, 0.00, 0.00, 0.00
13:28:03.025263, 0.00, 0.00, 0.00
13:28:03.305155, 0.00, 0.00, 0.00
13:28:03.585387, 0.00, 0.00, 0.00
13:28:03.865608, 0.00, 0.00, 0.00
13:28:04.152665, 0.00, 0.00, 0.00
13:28:04.434586, 0.00, 0.00, 0.00
13:28:04.725805, 0.00, 0.00, 0.00
13:28:05.014892, 0.00, 0.00, 0.00
13:28:07.294955, 0, 0.00, 0
13:28:07.558496, 0.00, 0.00, 0.00
13:28:07.851405, 0.00, 0.00, 0.00
13:28:08.144264, 0.00, 0.00, 0.00
13:28:10.420136, 0, 0.00, 0
13:28:12.708473, 0, 0.00, 0
13:28:12.977178, 0.00, 0.00, 0.00
13:28:13.323346, 0.00, 0.00, 0.00
13:28:13.632930, 0.00, 0.00, 0.00
13:28:13.937046, 0.00, 0.00, 0.00
13:28:14.246319, 0.00, 0.00, 0.00
13:28:14.559657, 0.00, 0.00, 0.00
13:28:14.870563, 0.00, 0.00, 0.00
13:28:15.185666, 0.00, 0.00, 0.00
13:28:15.500690, 0.00, 0.00, 0.00
13:28:15.813680, 0.00, 0.00, 0.00
13:28:18.118245, 0, 0.00, 0
13:28:20.388863, 0, 0.00, 0
13:28:20.634335, 0.00, 0.00, 0.00
13:28:20.954881, 0.00, 0.00, 0.00
13:28:21.275387, 0.00, 0.00, 0.00
13:28:21.593842, 0.00, 0.00, 0.00
13:28:21.914355, 0.00, 0.00, 0.00
13:28:22.291869, 0.00, 0.00, 0.00
13:28:22.617842, 0.00, 0.00, 0.00
13:28:22.954758, 0.00, 0.00, 0.00
13:28:23.275410, 0.00, 0.00, 0.00
13:28:23.639800, 0.00, 0.00, 0.00
13:28:23.960277, 0.00, 0.00, 0.00
13:28:24.273282, 0.00, 0.00, 0.00
13:28:24.592105, 0.00, 0.00, 0.00
13:28:24.905103, 0.00, 0.00, 0.00
13:28:25.218113, 0.00, 0.00, 0.00
13:28:25.533161, 0.00, 0.00, 0.00
13:28:25.846173, 0.00, 0.00, 0.00
13:28:26.159151, 0.00, 0.00, 0.00
13:28:26.470485, 0.00, 0.00, 0.00
13:28:26.787254, 0.00, 0.00, 0.00
13:28:27.096851, 0.00, 0.00, 0.00
13:28:27.411878, 0.00, 0.00, 0.00
13:28:27.781888, 0.00, 0.00, 0.00
13:28:28.085677, 0.00, 0.00, 0.00
13:28:28.400737, 0.00, 0.00, 0.00
13:28:28.713755, 0.00, 0.00, 0.00
13:28:29.027071, 0.00, 0.00, 0.00
13:28:29.336300, 0.00, 0.00, 0.00
13:28:29.649342, 0.00, 0.00, 0.00
13:28:29.958939, 0.00, 0.00, 0.00
13:28:30.271943, 0.00, 0.00, 0.00
13:28:30.585622, 0.00, 0.00, 0.00
13:28:30.896584, 0.00, 0.00, 0.00
13:28:31.200341, 0.00, 0.00, 0.00
13:28:31.513729, 0.00, 0.00, 0.00
13:28:31.827514, 0.00, 0.00, 0.00
13:28:32.134586, 0.00, 0.00, 0.00
13:28:32.445917, 0.00, 0.00, 0.00
13:28:32.768105, 0.00, 0.00, 0.00
13:28:33.083123, 0.00, 0.00, 0.00
13:28:35.426547, 0, 0.00, 0
13:28:35.702917, 0.00, 0.00, 0.00
13:28:36.010458, 0.00, 0.00, 0.00
13:28:36.322231, 0.00, 0.00, 0.00
13:28:36.649777, 0.00, 0.00, 0.00
13:28:36.959071, 0.00, 0.00, 0.00
13:28:37.259075, 0.00, 0.00, 0.00
