10:23:05.329445, 0.00, 0.00, 0.00
10:23:05.844552, 0.00, 0.00, 0.00
10:23:06.107641, 0.00, 0.00, 0.00
10:23:06.401624, 0.00, 0.00, 0.00
10:23:06.684850, 0.00, 0.00, 0.00
10:23:06.971567, 0.00, 0.00, 0.00
10:23:07.262024, 0.00, 0.00, 0.00
10:23:07.552501, 0.00, 0.00, 0.00
10:23:07.842979, 0.00, 0.00, 0.00
10:23:08.126363, 0.00, 0.00, 0.00
10:23:08.416758, 0.00, 0.00, 0.00
10:23:08.710983, 0.00, 0.00, 0.00
10:23:11.976973, 0, 0, 0
10:23:12.235686, 0.00, 0.00, 0.00
10:23:12.542486, 0.00, 0.00, 0.00
10:23:12.846291, 0.00, 0.00, 0.00
10:23:13.151100, 0.00, 0.00, 0.00
10:23:13.491394, 0.00, 0.00, 0.00
10:23:13.796862, 0.00, 0.00, 0.00
10:23:14.100362, 0.00, 0.00, 0.00
10:23:14.403812, 0.00, 0.00, 0.00
10:23:14.714400, 0.00, 0.00, 0.00
10:23:15.023675, 0.00, 0.00, 0.00
10:23:15.358241, 0.00, 0.00, 0.00
10:23:15.729984, 0.00, 0.00, 0.00
10:23:19.094638, 0, 0, 0
10:23:22.338417, 0, 0, 0
10:23:22.611531, 0.00, 0.00, 0.00
10:23:22.931371, 0.00, 0.00, 0.00
10:23:23.249500, 0.00, 0.00, 0.00
10:23:23.577157, 0.00, 0.00, 0.00
10:23:23.895320, 0.00, 0.00, 0.00
10:23:24.215131, 0.00, 0.00, 0.00
10:23:24.542765, 0.00, 0.00, 0.00
10:23:24.870139, 0.00, 0.00, 0.00
10:23:25.182778, 0.00, 0.00, 0.00
10:23:25.491674, 0.00, 0.00, 0.00
10:23:25.808132, 0.00, 0.00, 0.00
10:23:26.122455, 0.00, 0.00, 0.00
10:23:26.462856, 0.00, 0.00, 0.00
10:23:26.840055, 0.00, 0.00, 0.00
10:23:30.189552, 0, 0, 0
10:23:30.460547, 0.00, 0.00, 0.00
10:23:30.788174, 0.00, 0.00, 0.00
10:23:31.104331, 0.00, 0.00, 0.00
10:23:31.416924, 0.00, 0.00, 0.00
10:23:31.731664, 0.00, 0.00, 0.00
10:23:32.036790, 0.00, 0.00, 0.00
10:23:32.345698, 0.00, 0.00, 0.00
10:23:35.644248, 0, 0, 0
10:23:35.911349, 0.00, 0.00, 0.00
10:23:36.267975, 0.00, 0.00, 0.00
10:23:36.588172, 0.00, 0.00, 0.00
10:23:36.897048, 0.00, 0.00, 0.00
10:23:37.207670, 0.00, 0.00, 0.00
10:23:37.526112, 0.00, 0.00, 0.00
10:23:37.840875, 0.00, 0.00, 0.00
10:23:38.153156, 0.00, 0.00, 0.00
10:23:38.462059, 0.00, 0.00, 0.00
10:23:38.784008, 0.00, 0.00, 0.00
10:23:39.154022, 0.00, 0.00, 0.00
10:23:39.531198, 0.00, 0.00, 0.00
10:23:39.900874, 0.00, 0.00, 0.00
10:23:40.276008, 0.00, 0.00, 0.00
10:23:40.657293, 0.00, 0.00, 0.00
10:23:41.038223, 0.00, 0.00, 0.00
10:23:41.409874, 0.00, 0.00, 0.00
10:23:41.790511, 0.00, 0.00, 0.00
10:23:42.195711, 0.00, 0.00, 0.00
10:23:42.576606, 0.00, 0.00, 0.00
10:23:42.946251, 0.00, 0.00, 0.00
10:23:43.325524, 0.00, 0.00, 0.00
10:23:43.682161, 0.00, 0.00, 0.00
10:23:44.048473, 0.00, 0.00, 0.00
10:23:44.423561, 0.00, 0.00, 0.00
10:23:44.801078, 0.00, 0.00, 0.00
10:23:45.174507, 0.00, 0.00, 0.00
10:23:45.558829, 0.00, 0.00, 0.00
10:23:45.953088, 0.00, 0.00, 0.00
10:23:46.331987, 0.00, 0.00, 0.00
10:23:46.716677, 0.00, 0.00, 0.00
10:23:47.097626, 0.00, 0.00, 0.00
10:23:47.465567, 0.00, 0.00, 0.00
10:23:47.848174, 0.00, 0.00, 0.00
10:23:48.223677, 0.00, 0.00, 0.00
10:23:48.602889, 0.00, 0.00, 0.00
10:23:48.985568, 0.00, 0.00, 0.00
